titleType,originalTitle,genres,runtimeMinutes,startYear,isAdult,averageRating,region,actor,actress,director,producer
movie,Kamome shokudô,"Comedy,Drama",102.0,2006.0,0,7.1,XWW,Jarkko Niemi,"Hairi Katagiri, Satomi Kobayashi, Masako Motai",Naoko Ogigami,"Mayumi Amano, Kumi Kobata, Hanako Kasumizawa, Enma Maekawa"
movie,Rajamanikyam,"Action,Comedy",126.0,2005.0,0,7.7,IN,"Mammootty, Vijay Menon, Kiran Raj, Santhosh Jogi",,Anwar Rasheed,Siraj
movie,Thanmathra,Drama,160.0,2005.0,0,8.3,IN,"Mohanlal, Nedumudi Venu, Arjun Lal",Meera Vasudevan,Blessy,Raju Mathew
movie,El búfalo de la noche,Drama,102.0,2007.0,0,4.7,XWW,"Diego Luna, Gabriel González","Irene Azuela, Liz Gallardo",Jorge Hernandez Aldana,
movie,Bushi no ichibun,"Drama,Romance",122.0,2006.0,0,7.7,XWW,"Takuya Kimura, Takashi Sasano, Mitsugorô Bandô",Rei Dan,Yôji Yamada,Hiroshi Fukazawa
movie,Doomsday,"Action,Sci-Fi,Thriller",108.0,2008.0,0,6.0,JP,"Bob Hoskins, Alexander Siddig","Rhona Mitra, Caryn Peterson",Neil Marshall,"Steven Paul, Benedict Carver"
movie,"Kheili dour, kheili nazdik",Drama,121.0,2005.0,0,7.5,XWW,"Masoud Rayegany, Afshin Hashemi, Ashkan Khatibi",Elham Hamidi,Reza Mirkarimi,
movie,Sree,Action,135.0,2005.0,0,5.4,IN,"Mohan Babu, Manoj Kumar Manchu, Ajay",Tamannaah Bhatia,Dasaradh,"Lakshmi Manchu, Vishnu Manchu"
movie,Il bosco fuori,"Horror,Thriller",85.0,2006.0,0,4.5,XWW,"Gennaro Diana, Daniele Grassetti","Santa De Santis, Daniela Virgilio",Gabriele Albanesi,Gregory J. Rossi
movie,La hora fría,"Horror,Mystery,Sci-Fi",92.0,2006.0,0,5.9,XWW,"Omar Muñoz, Pepo Oliva","Silke, Carola Manzanares",Elio Quiroga,
movie,Sprængfarlig bombe,"Comedy,Drama",90.0,2006.0,0,6.0,XWW,"Nikolaj Lie Kaas, Ulrich Thomsen","Line Kruse, Mille Dinesen",Tomas Villum Jensen,"Rene Ezra, Leila Vestgaard"
movie,One Way,Thriller,116.0,2006.0,0,6.2,JP,"Til Schweiger, Gustav Adolph, Anthony Baffoe",Lauren Lee Smith,Reto Salimbeni,"Josef Steinberger, Tom Zickler, Ingo Vollkammer, Klaus Dohle, Shannon Mildon"
movie,Legãturi bolnãvicioase,Drama,86.0,2006.0,0,6.8,XWW,Tudor Chirila,"Catalina Murgea, Maria Popistasu, Ioana Barbu",Tudor Giurgiu,Oana Giurgiu
movie,The Pleasure of Your Company,"Comedy,Romance",90.0,2006.0,0,5.6,IE,"Jason Biggs, Ebon Moss-Bachrach, Michael Weston",Isla Fisher,Michael Ian Black,"John Penotti, Jamie Gordon, Sam Hoffman, Courtney Potts"
movie,uwantme2killhim?,"Drama,Thriller",92.0,2013.0,0,6.3,XWW,"Toby Regbo, Jack Lowden","Joanne Froggatt, Stephanie Leonidas",Andrew Douglas,"Steve Golin, Peter Heslop, Simon Crocker"
movie,"Je vais bien, ne t'en fais pas",Drama,92.0,2006.0,0,7.4,XWW,"Julien Boisselier, Kad Merad","Mélanie Laurent, Isabelle Renauld",Philippe Lioret,Christophe Rossignon
movie,Salaam-E-Ishq,"Comedy,Drama,Musical",216.0,2007.0,0,5.1,IN,"Salman Khan, Anil Kapoor","Juhi Chawla, Priyanka Chopra",Nikkhil Advani,"Sunil Manchanda, Mukesh Talreja"
movie,Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono,"Action,Adventure,Animation",105.0,2005.0,0,7.4,NZ,"Jason Liebrecht, Vic Mignogna, Aaron Dismuke",Kelly Manison,Seiji Mizushima,Hiroo Maruyama
movie,Hacivat Karagöz Neden Öldürüldü?,"Comedy,Drama,History",135.0,2006.0,0,7.5,XWW,"Beyaz, Haluk Bilginer, Güven Kiraç",Sebnem Dönmez,Ezel Akay,"Bahadir Atay, Serkan Cakarer"
movie,"Main, Meri Patni... Aur Woh!","Comedy,Drama,Romance",129.0,2005.0,0,7.3,IN,"Naseeruddin Shah, Rajpal Yadav, Kay Kay Menon",Rituparna Sengupta,Chandan Arora,Ronnie Screwvala
movie,Umrao Jaan,"Drama,Romance",188.0,2006.0,0,5.5,IN,"Abhishek Bachchan, Sunil Shetty","Shabana Azmi, Aishwarya Rai Bachchan",J.P. Dutta,
movie,The Secret of Kells,"Adventure,Animation,Family",71.0,2009.0,0,7.7,IE,"Brendan Gleeson, Mick Lally, Evan McGuire",Christen Mooney,"Tomm Moore, Nora Twomey",
movie,Heartstopper,"Horror,Thriller",92.0,2006.0,0,4.1,CA,"Robert Englund, James Binkley, Nathan Stephenson",Meredith Henderson,Bob Keen,"Kate Harrison, Lewin Webb"
movie,Mo gong,"Action,Drama,War",133.0,2006.0,0,6.7,HK,"Sung-Ki Ahn, Andy Lau, Zhiwen Wang",Bingbing Fan,Chi Leung 'Jacob' Cheung,"Jianxin Huang, Satoru Iseki, Zhongjun Wang, Lee Joo-Ick"
movie,Mr. Nobody,"Drama,Fantasy,Romance",141.0,2009.0,0,7.8,JP,Jared Leto,"Sarah Polley, Linh Dan Pham, Diane Kruger",Jaco Van Dormael,Philippe Godeau
movie,Bo bui gai wak,"Action,Comedy,Crime",136.0,2006.0,0,6.6,XWW,"Jackie Chan, Michael Hui, Louis Koo",Charlene Choi,Benny Chan,"Willie Chan, Solon So, Zhonglei Wang"
movie,Il mio miglior nemico,Comedy,110.0,2006.0,0,6.0,CA,"Silvio Muccino, Carlo Verdone","Agnese Nano, Ana Caterina Morariu",,Aurelio De Laurentiis
movie,"Szabadság, szerelem","Drama,History,Romance",123.0,2006.0,0,6.9,XWW,"Sándor Csányi, Károly Gesztesi, Iván Fenyö",Kata Dobó,Krisztina Goda,
movie,American Teen,Documentary,95.0,2008.0,0,6.4,JP,,,Nanette Burstein,"Jordan Roberts, Chris Huddleston, Eli Gonda"
movie,Le serpent,Thriller,119.0,2006.0,0,6.5,XWW,"Pierre Richard, Simon Abkarian, Yvan Attal, Clovis Cornillac",,Eric Barbier,"Olivier Delbosc, Marc Missonnier, Eric Jehelmann"
movie,Gui si,"Horror,Mystery,Sci-Fi",108.0,2006.0,0,6.4,XWW,"Chen Chang, Yôsuke Eguchi","Kar Yan Lam, Barbie Hsu",Chao-Bin Su,Ming Tu
movie,4: Rise of the Silver Surfer,"Action,Adventure,Fantasy",92.0,2007.0,0,5.6,IN,"Michael Chiklis, Chris Evans, Ioan Gruffudd",Jessica Alba,Tim Story,
movie,London Dreams,"Drama,Music",146.0,2009.0,0,5.4,IN,"Salman Khan, Ajay Devgn, Varun Sharma",Asin,Vipul Amrutlal Shah,
movie,Postal,"Action,Comedy,Crime",100.0,2007.0,0,4.4,JP,"Dave Foley, Chris Coppola, Verne Troyer, Zack Ward",,Uwe Boll,"Dan Clarke, Shawn Williamson"
movie,What Just Happened,"Comedy,Drama",104.0,2008.0,0,5.6,JP,"Robert De Niro, Sean Penn, Stanley Tucci, John Turturro",,Barry Levinson,Jane Rosenthal
movie,Chacun sa nuit,Drama,95.0,2006.0,0,5.8,XWW,"Pierre Perrier, Arthur Dupont, Guillaume Baché",Lizzie Brocheré,"Jean-Marc Barr, Pascal Arnold","Karina Grandjean, Vibeke Windeløv, Lene Børglum"
movie,Wild Hogs,"Action,Adventure,Comedy",100.0,2007.0,0,5.8,PH,"John Travolta, William H. Macy, Tim Allen, Martin Lawrence",,Walt Becker,"Brian Robbins, Todd Lieberman, Michael Tollin"
movie,Who the #$&% Is Jackson Pollock?,Documentary,74.0,2006.0,0,7.0,XWW,,,Harry Morgan Moses,"Don Hewitt, Steven Hewitt, Jan Legnitto"
movie,Wo ist Fred?,"Comedy,Romance,Sport",107.0,2006.0,0,6.3,XWW,"Til Schweiger, Christoph Maria Herbst, Jürgen Vogel",Alexandra Maria Lara,Anno Saul,Stefan Gärtner
movie,Les témoins,"Drama,Romance",112.0,2007.0,0,6.8,XWW,"Michel Blanc, Sami Bouajila","Emmanuelle Béart, Julie Depardieu",André Téchiné,Saïd Ben Saïd
movie,La graine et le mulet,Drama,151.0,2007.0,0,7.4,CA,"Habib Boufares, Abdelhamid Aktouche","Hafsia Herzi, Farida Benkhetache",Abdellatif Kechiche,Claude Berri
movie,La tourneuse de pages,"Drama,Music,Thriller",85.0,2006.0,0,7.0,XWW,Pascal Greggory,"Catherine Frot, Clotilde Mollet, Déborah François",Denis Dercourt,Michel Saint-Jean
movie,Truands,"Crime,Thriller",107.0,2007.0,0,5.6,CA,"Philippe Caubère, Benoît Magimel, Olivier Marchal",Béatrice Dalle,Frédéric Schoendoerffer,Éric Névé
movie,Plac Zbawiciela,Drama,105.0,2006.0,0,7.4,XWW,"Arkadiusz Janiczek, Dawid Gudejko","Jowita Budnik, Ewa Wencel","Krzysztof Krauze, Joanna Kos-Krauze",Juliusz Machulski
movie,Orora gongju,"Crime,Drama,Mystery",106.0,2005.0,0,6.6,XWW,"Jong-won Choi, Seong-kun Mun, Oh-jung Kwon",Uhm Junghwa,Eun-jin Pang,Steven Nam
movie,Parang-juuibo,"Drama,Romance",95.0,2005.0,0,7.2,XWW,"Tae-Hyun Cha, Yoon-seok Kim, Chang-ui Song","Hae-sook Kim, Ju-hyeon Ok, Jung-hee Moon",Yun-su Jeon,
movie,Closing the Ring,"Drama,Romance",118.0,2007.0,0,6.5,XWW,"Christopher Plummer, Gene Dinovi, Dylan Roberts",Shirley MacLaine,Richard Attenborough,Jo Gilbert
movie,Corporate,Drama,142.0,2006.0,0,6.5,IN,"Raj Babbar, Rajat Kapoor, Kay Kay Menon",Bipasha Basu,Madhur Bhandarkar,
movie,Insan nedir ki?,Comedy,128.0,2004.0,0,7.6,XWW,"Turgay Aydin, Ali Düsenkalkar, Köksal Engür",Arzu Bazman,Reha Erdem,Ömer Atay
movie,Omkara,"Action,Crime,Drama",155.0,2006.0,0,8.1,IN,"Ajay Devgn, Saif Ali Khan, Vivek Oberoi",Kareena Kapoor,Vishal Bhardwaj,Kumar Mangat Pathak
movie,Farce of the Penguins,"Animation,Comedy",80.0,2006.0,0,4.1,CA,"Samuel L. Jackson, Bob Saget","Alyson Hannigan, Brie Larson",,David Permut
movie,The Oxford Murders,"Crime,Mystery,Thriller",104.0,2008.0,0,6.1,IN,"John Hurt, Elijah Wood, Jim Carter",Leonor Watling,Álex de la Iglesia,"Gerardo Herrero, Álvaro Augustin, Vérane Frédiani"
movie,Unaccompanied Minors,"Adventure,Comedy,Family",90.0,2006.0,0,5.3,IE,"Dyllan Christopher, Tyler James Williams","Quinn Shephard, Gia Mantegna",Paul Feig,"Michael Aguilar, Lauren Shuler Donner"
movie,Muyeong geom,"Action,Adventure,History",117.0,2005.0,0,6.5,PH,"Hyeon-jun Shin, Seo-jin Lee","So-yi Yoon, Ki-yong Lee",Young-jun Kim,Tae-won Jeong
movie,Welcome,"Comedy,Romance",159.0,2007.0,0,6.8,IN,"Nana Patekar, Anil Kapoor, Akshay Kumar",Katrina Kaif,Anees Bazmee,Firoz Nadiadwala
movie,Hababam Sinifi Güle Güle,Comedy,78.0,1981.0,0,6.4,XWW,"Sevket Altug, Savas Dinçel, Mehmet Ali Erbil, Osman Cavci","Aysen Gruda, Yonca Evcimik",Ertem Egilmez,
movie,Always san-chôme no yûhi,"Drama,Family",133.0,2005.0,0,7.7,XWW,"Shin'ichi Tsutsumi, Hidetaka Yoshioka","Koyuki, Maki Horikita",Takashi Yamazaki,"Nozomu Takahashi, Chikahiro Ando, Keiichiro Moriya"
movie,Izgnanie,"Drama,Romance",157.0,2007.0,0,7.6,XWW,"Aleksandr Baluev, Konstantin Lavronenko, Dmitriy Ulyanov",Maria Bonnevie,Andrey Zvyagintsev,Dmitry Lesnevsky
movie,Zinda,"Action,Drama,Mystery",116.0,2006.0,0,4.9,IN,"Sanjay Dutt, John Abraham","Lara Dutta, Celina Jaitly",Sanjay Gupta,
movie,Who Killed the Electric Car?,Documentary,92.0,2006.0,0,7.7,XWW,Martin Sheen,,Chris Paine,Jessie Deeter
movie,Fanboys,"Adventure,Comedy,Drama",90.0,2009.0,0,6.6,JP,"Jay Baruchel, Dan Fogler, Sam Huntington",Kristen Bell,Kyle Newman,"Evan Astrowsky, Dana Brunetti"
movie,Saw III,"Horror,Mystery,Thriller",108.0,2006.0,0,6.2,CA,"Angus Macfadyen, Tobin Bell","Shawnee Smith, Bahar Soomekh",Darren Lynn Bousman,"Mark Burg, Gregg Hoffman, Oren Koules"
movie,V2 - jäätynyt enkeli,"Action,Mystery,Thriller",92.0,2007.0,0,6.3,XWW,"Hannu-Pekka Björkman, Jussi Lampi, Juha Veijonen",Johanna Kokko,Aleksi Mäkelä,
movie,O Cheiro do Ralo,"Comedy,Drama",112.0,2006.0,0,7.4,XWW,"Selton Mello, Paulo Alves","Suzana Alves, Paula Braun",Heitor Dhalia,"Marcelo Doria, Rodrigo Teixeira, Joana Mariani"
movie,"Good Boy, Bad Boy","Comedy,Musical,Romance",115.0,2007.0,0,3.7,IN,"Tusshar Kapoor, Emraan Hashmi","Isha Sharvani, Tanushree Dutta",Ashwini Chaudhary,Raju Farooqui
movie,Butterfly on a Wheel,"Crime,Drama,Mystery",95.0,2007.0,0,6.7,XWW,"Pierce Brosnan, Gerard Butler","Maria Bello, Emma Karwandy",Mike Barker,William Vince
movie,Mutant Chronicles,"Action,Adventure,Sci-Fi",111.0,2008.0,0,5.2,JP,"Ron Perlman, Thomas Jane, Sean Pertwee",Devon Aoki,Simon Hunter,"Tim Dennison, Peter La Terriere, Pras Michel, Stephen Belafonte"
movie,Sarkar Raj,"Crime,Drama",125.0,2008.0,0,6.8,IN,"Amitabh Bachchan, Abhishek Bachchan, Ravi Kale",Aishwarya Rai Bachchan,Ram Gopal Varma,Praveen Nischol
movie,Silence,"Drama,History",161.0,2016.0,0,7.1,XWW,"Liam Neeson, Tadanobu Asano, Andrew Garfield, Adam Driver",,Martin Scorsese,"Vittorio Cecchi Gori, Barbara De Fina, Randall Emmett"
movie,Un secret,"Drama,War",105.0,2007.0,0,6.8,XWW,Patrick Bruel,"Cécile de France, Julie Depardieu, Ludivine Sagnier",Claude Miller,Yves Marmion
movie,De brief voor de koning,Adventure,110.0,2008.0,0,5.8,XEU,"Yannick van de Velde, Lars Rudolph, Quinten Schram, Rüdiger Vogler",,Pieter Verhoeff,"Hans de Weers, Pieter Klapwijk, Hubert Nieuwendijk"
movie,Man jeuk,"Drama,Romance",87.0,2008.0,0,6.7,HK,"Ka Tung Lam, Simon Yam, Hoi-Pang Lo",Kelly Lin,Johnnie To,
movie,Manolete,"Biography,Drama,Romance",92.0,2008.0,0,5.8,CA,"Adrien Brody, Juan Echanove, Santiago Segura",Penélope Cruz,Menno Meyjes,"Tarak Ben Ammar, Andrés Vicente Gómez"
movie,Hak se wui: Yi woo wai kwai,"Crime,Drama,Thriller",93.0,2006.0,0,7.4,XWW,"Nick Cheung, Louis Koo, Ka Tung Lam, Simon Yam",,Johnnie To,Dennis Law
movie,L'inchiesta,"Adventure,Drama,History",112.0,2006.0,0,5.2,XWW,"Dolph Lundgren, Daniele Liotti, Hristo Shopov",Mónica Cruz,Giulio Base,Carla Capotondi
movie,Happy,"Action,Comedy,Drama",152.0,2006.0,0,7.1,IN,"Manoj Bajpayee, Brahmanandam, Allu Arjun",Genelia D'Souza,A. Karunakaran,Allu Aravind
movie,Kan shang qu hen mei,"Comedy,Drama",92.0,2006.0,0,6.7,XWW,Bowen Dong,"Zhao Rui, Manyuan Chen, Yuanyuan Ning",Yuan Zhang,"Bolun Li, Allen Chan, Yao Lifeng"
movie,Puccini for Beginners,"Comedy,Romance",82.0,2006.0,0,6.0,XEU,"Brian Letscher, Ken Barnett","Julianne Nicholson, Elizabeth Reaser",Maria Maggenti,"Gary Winick, Eden Wurmfeld, Jake Abraham"
movie,Stay,"Comedy,Drama,Romance",87.0,2006.0,0,5.8,IE,"Bryce Johnson, Geoff Pierson, Brian Posehn",Melinda Page Hamilton,Bobcat Goldthwait,Martin Pasetta
movie,Jakeob-ui jeongseok,"Comedy,Romance",100.0,2005.0,0,6.0,XWW,Il-guk Song,"Bo-ra Geum, Ye-jin Son, Sun-yeong Ahn",Ki-hwan Oh,Yong-bae Choi
movie,Salvage,"Horror,Mystery,Thriller",80.0,2006.0,0,5.4,JP,"Chris Ferry, Cody Darbe","Lauren Currie Lewis, Maureen Olander","Jeff Crook, Josh Crook",John Ashmore
movie,Kimyô na sâkasu,"Drama,Horror,Mystery",108.0,2005.0,0,7.0,XWW,Issei Ishida,"Masumi Miyazaki, Seiko Iwaidô, Rie Kuwana",Sion Sono,"Toshiaki Nakazawa, Toshihiro Satô, Toshiie Tomida, Kôji Hoshino"
movie,Wang-ui namja,"Drama,History",119.0,2005.0,0,7.4,XWW,"Jin-young Jung, Woo-seong Kam, Joon-Gi Lee",Seong-Yeon Kang,Joon-ik Lee,Jin-wan Jeong
movie,The Fifth Commandment,"Action,Comedy,Crime",90.0,2008.0,0,4.6,JP,"Keith David, Roger Yuan, Rick Yune",Dania Ramirez,Jesse V. Johnson,Andrew Zarrow
movie,The 11th Hour,Documentary,95.0,2007.0,0,7.3,XWW,,,"Nadia Conners, Leila Conners","Chuck Castleberry, Brian Gerber"
movie,Gin-iro no kami no Agito,"Animation,Drama,Romance",95.0,2006.0,0,6.5,XWW,"Ryô Katsuji, Masaru Hamaguchi","Yûko Kotegawa, Aoi Miyazaki",Keiichi Sugiyama,Maki Horiuchi
movie,Kurtlar Vadisi: Irak,"Action,Drama,War",122.0,2006.0,0,5.8,XWW,"Billy Zane, Ghassan Massoud, Necati Sasmaz",Bergüzar Korel,Serdar Akar,
movie,Boarding Gate,"Drama,Thriller",106.0,2007.0,0,5.1,CA,"Michael Madsen, Alex Descas, Carl Ng","Asia Argento, Kim Gordon, Kelly Lin",Olivier Assayas,François Margolin
movie,CHIPS,"Action,Comedy,Crime",100.0,2017.0,0,6.0,CA,"Vincent D'Onofrio, Michael Peña, Dax Shepard",Rosa Salazar,,"Ravi D. Mehta, Andrew Panay"
movie,Devil's Den,"Action,Comedy,Fantasy",84.0,2006.0,0,4.8,JP,"Devon Sawa, Steven Schub, Ken Foree",Kelly Hu,Jeff Burr,John Duffy
movie,Fool N Final,"Action,Comedy,Crime",144.0,2007.0,0,3.3,IN,"Sunny Deol, Vivek Oberoi, Shahid Kapoor",Ayesha Takia,Ahmed Khan,Firoz Nadiadwala
movie,Apna Sapna Money Money,"Comedy,Musical,Romance",134.0,2006.0,0,5.2,IN,"Avtar Gill, Riteish Deshmukh, Bobby Darling",Deena,Sangeeth Sivan,Raju Farooqui
movie,Sixty Six,"Biography,Comedy,Drama",93.0,2006.0,0,6.7,IN,"Charlie Clark, Gregg Sulkin, Thomas Drewson, Nick Shirm",,Paul Weiland,"Tim Bevan, Eric Fellner, Elizabeth Karlsen"
movie,The Skeptic,"Horror,Thriller",89.0,2009.0,0,5.6,XWW,"Tom Arnold, Edward Herrmann, Tim Daly",Zoe Saldana,Tennyson Bardwell,"Isen Robbins, Aimee Schoof, Mary-Beth Taylor"
movie,Sl8n8,"Action,Horror,Thriller",90.0,2006.0,0,5.2,XWW,"Jop Joris, Kürt Rogiers","Victoria Koblenko, Linda van der Steen","Frank van Geloven, Edwin Visser",Martin Lagestee
movie,Wanted,"Action,Crime,Fantasy",110.0,2008.0,0,6.7,JP,"Morgan Freeman, Terence Stamp, James McAvoy",Angelina Jolie,Timur Bekmambetov,
movie,Attack of the Gryphon,"Action,Adventure,Fantasy",89.0,2007.0,0,3.3,JP,"Larry Drake, Jonathan LaPaglia, Andrew Pleavin",Amber Benson,Andrew Prowse,
movie,La sconosciuta,"Drama,Mystery,Thriller",118.0,2006.0,0,7.4,XWW,Michele Placido,"Piera Degli Esposti, Claudia Gerini, Kseniya Rappoport",Giuseppe Tornatore,
movie,Strictly Sexual,"Comedy,Drama,Romance",100.0,2008.0,0,6.3,IN,"Johann Urb, Stevie Long","Amber Benson, Kristen Kerr",Joel Viertel,"David Kohner Zuckerman, Shravan Kambam"
movie,Vivah,"Drama,Family,Musical",160.0,2006.0,0,6.6,IN,"Anupam Kher, Alok Nath, Shahid Kapoor",Amrita Rao,Sooraj R. Barjatya,"Kamal Kumar Barjatya, Ajit Kumar Barjatya, Rajkumar Barjatya"
movie,Hababam Sinifi Üç Buçuk,"Comedy,Thriller",98.0,2005.0,0,2.8,XWW,"Halit Akçatepe, Tuncay Akça, Memet Ali Alabora, Peker Açikalin",,Ferdi Egilmez,
movie,"Welcome Home, Roscoe Jenkins","Comedy,Romance",114.0,2008.0,0,5.5,JP,"James Earl Jones, Martin Lawrence, Louis C.K.",Margaret Avery,Malcolm D. Lee,"Mary Parent, Scott Stuber, Charles Castaldi"
movie,Ichi ritoru no namida,Drama,98.0,2005.0,0,7.9,XWW,"Mitsuo Hamada, Omiro Itakura","Yoshimi Ashikawa, Kazuko Katô, Yoneko Matsukane, Asae Ohnishi",Riki Okamura,
movie,Salvar Davasi,Comedy,90.0,1983.0,0,7.2,XWW,"Halil Ergün, Gökhan Mete, Sener Sen, Hasmet Zeybek","Müjde Ar, Pembe Mutlu",Kartal Tibet,Engin Karadag
movie,Gangster,"Action,Crime,Drama",123.0,2006.0,0,7.1,IN,"Gulshan Grover, Emraan Hashmi, Shiney Ahuja",Kangana Ranaut,Anurag Basu,Mukesh Bhatt
movie,Golmaal: Fun Unlimited,"Action,Comedy,Drama",150.0,2006.0,0,7.4,IN,"Ajay Devgn, Sharman Joshi, Arshad Warsi, Tusshar Kapoor",,Rohit Shetty,Dhilin Mehta
movie,Kunsten at græde i kor,"Comedy,Drama",106.0,2006.0,0,7.4,CA,"Jesper Asholt, Jannik Lorenzen","Hanne Hedelund, Julie Kolbeck",Peter Schønau Fog,Thomas Stenderup
movie,Gedo senki,"Adventure,Animation,Fantasy",115.0,2006.0,0,6.5,XWW,"Willem Dafoe, Timothy Dalton, Jun'ichi Okada",Mariska Hargitay,Gorô Miyazaki,"Javier Ponton, Steve Alpert"
movie,Dek hor,"Drama,Horror",110.0,2006.0,0,6.9,SG,"Charlie Trairat, Sirachuch Chienthaworn, Pakasit Pantural, Thanabodin Sukserisup, Jirat Sukchaloen",Chintara Sukapatana,Songyos Sugmakanan,
movie,White Noise 2: The Light,"Drama,Fantasy,Horror",99.0,2007.0,0,5.7,CA,"Craig Fairbrass, Nathan Fillion, Adrian Holmes",Katee Sackhoff,Patrick Lussier,Shawn Williamson
movie,Ocean's Thirteen,"Crime,Thriller",122.0,2007.0,0,6.9,CA,"Brad Pitt, George Clooney, Matt Damon, Michael Mantell",,Steven Soderbergh,Jerry Weintraub
movie,An Inconvenient Truth,"Documentary,News",96.0,2006.0,0,7.4,XWW,Billy West,,Davis Guggenheim,"Lawrence Bender, Laurie Lennard, Scott Z. Burns"
movie,Ssa-i-bo-geu-ji-man-gwen-chan-a,"Comedy,Drama,Romance",105.0,2006.0,0,7.1,XWW,"Rain, Seong-hun Cheon","Soo-jung Lim, Hee-jin Choi",Chan-wook Park,Chun-yeong Lee
movie,El Mascarado Massacre,Horror,75.0,2006.0,0,4.4,XWW,"Adam Huss, Jeremy Radin","Margaret Scarborough, Leyla Milani",Jesse Baget,"Chris Moore, Jake Schmidt"
movie,46-okunen no koi,"Drama,Fantasy",85.0,2006.0,0,6.7,XWW,"Masanobu Andô, Ryûhei Matsuda, Kiyohiko Shibukawa, Shunsuke Kubozuka",,Takashi Miike,"Shiro Sasaki, Takeshi Watanabe"
movie,Gunda,"Action,Comedy,Crime",129.0,1998.0,0,7.3,IN,"Shakti Kapoor, Mithun Chakraborty, Mohan Joshi, Harish Patel, Mukesh Rishi",Verna Raj,Kanti Shah,Anil Shah
movie,Sex and Death 101,"Comedy,Drama,Fantasy",117.0,2007.0,0,6.0,CA,"Simon Baker, Patton Oswalt, Robert Wisdom, Tanc Sade",,Daniel Waters,"Cary Brokaw, Lizzie Friedman, Greg Little"
movie,Shi gan,"Drama,Mystery,Romance",97.0,2006.0,0,7.2,XWW,"Jung-woo Ha, Gyu-Woon Jung, Jun-yeong Jang",Ji-Yeon Park,Ki-duk Kim,
movie,Iklimler,"Drama,Romance",98.0,2006.0,0,7.2,XWW,"Nuri Bilge Ceylan, Mehmet Eryilmaz","Nazan Kesal, Ebru Ceylan",,Zeynep Ozbatur Atakan
movie,Coeurs,"Drama,Romance",120.0,2006.0,0,6.9,XWW,Pierre Arditi,"Sabine Azéma, Isabelle Carré, Laura Morante",Alain Resnais,Bruno Pesery
movie,Tylko mnie kochaj,"Comedy,Romance",98.0,2006.0,0,4.9,XWW,Maciej Zakoscielny,"Agnieszka Dygant, Agnieszka Grochowska, Julia Wróblewska",Ryszard Zatorski,"Tadeusz Lampka, Dariusz Gasiorowski"
movie,Gwai wik,"Fantasy,Horror,Mystery",108.0,2006.0,0,6.1,XWW,"Ekin Cheng, Soi Cheang, Lawrence Chou",Angelica Lee,"Oxide Chun Pang, Danny Pang",Sa-Nga Chatchairungruang
movie,Letters from Iwo Jima,"Action,Adventure,Drama",141.0,2006.0,0,7.9,CA,"IHARA, Kazunari Ninomiya, Ken Watanabe, Ryô Kase",,Clint Eastwood,Robert Lorenz
movie,Rings,"Drama,Horror,Mystery",102.0,2017.0,0,4.5,JP,"Vincent D'Onofrio, Johnny Galecki, Alex Roe",Matilda Anna Ingrid Lutz,F. Javier Gutiérrez,Laurie MacDonald
movie,We Own the Night,"Crime,Drama,Thriller",117.0,2007.0,0,6.8,HK,"Mark Wahlberg, Joaquin Phoenix, Danny Hoch",Eva Mendes,James Gray,"Marc Butan, Nick Wechsler"
movie,Arashi no yoru ni,"Adventure,Animation,Drama",110.0,2005.0,0,7.0,XWW,"Shôzô Hayashiya, Eiji Bandô, Shidô Nakamura, Kaba Chan",,Gisaburô Sugii,"Toshiaki Nakazawa, Atsumi Tashiro, Yasushi Umemura, Daisuke Oh'oka"
movie,Meitantei Conan: Tanteitachi no requiem,"Action,Adventure,Animation",111.0,2006.0,0,7.1,XWW,"Chafûrin, Isshin Chiba, Akira Kamiya","Megumi Hayashibara, Fumi Hirano, Minami Takayama, Wakana Yamazaki, Asako Dodo",Yasuichirô Yamamoto,
movie,Samâ taimu mashin burûsu,"Comedy,Sci-Fi",107.0,2005.0,0,7.2,XWW,"Daijiro Kawaoka, Yoshiaki Yoza, Eita, Munenori Nagano",Juri Ueno,Katsuyuki Motohiro,Chikahiro Ando
movie,Kalyug,"Action,Crime,Drama",126.0,2005.0,0,6.5,IN,"Kunal Khemu, Atul Parchure","Deepal Shaw, Smiley Suri",Mohit Suri,Mukesh Bhatt
movie,Der freie Wille,"Crime,Drama",163.0,2006.0,0,7.5,XWW,"André Hennicke, Jürgen Vogel, Manfred Zapatka",Sabine Timoteo,Matthias Glasner,"Frank Döhmann, Christian Granderath"
movie,Yi sa bui lai,Drama,91.0,2006.0,0,7.0,XWW,"Chapman To, Derek Tsang","Josie Ho, Isabella Leong",Ho-Cheung Pang,
movie,Takva,Drama,96.0,2006.0,0,7.5,XWW,"Erkan Can, Güven Kiraç, Meray Ülgen",Öznur Kula,Özer Kiziltan,Sevil Demirci
movie,Guru,"Biography,Drama",166.0,2007.0,0,7.7,IN,"Abhishek Bachchan, Mithun Chakraborty, Madhavan",Aishwarya Rai Bachchan,Mani Ratnam,G. Srinivasan
movie,The Chronicles of Narnia: Prince Caspian,"Action,Adventure,Family",150.0,2008.0,0,6.5,NZ,"William Moseley, Skandar Keynes, Ben Barnes",Georgie Henley,Andrew Adamson,"Mark Johnson, Philip Steuer"
